Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;
83781;25/08/2018;0000;;22.4;;
83781;25/08/2018;1200;8.8;;16.3;
83781;26/08/2018;0000;;16.8;;
83781;26/08/2018;1200;1;;11.3;
83781;27/08/2018;0000;;16.8;;
83781;27/08/2018;1200;0;;11.2;
83781;28/08/2018;0000;;24.8;;
83781;28/08/2018;1200;0;;12.6;
83781;29/08/2018;0000;;25.7;;
83781;29/08/2018;1200;0;;13.9;
83781;30/08/2018;0000;;29.2;;
83781;30/08/2018;1200;0;;14.5;
83781;31/08/2018;0000;;29.8;;
83781;31/08/2018;1200;0;;15.9;
83781;01/09/2018;0000;;31.8;;
83781;01/09/2018;1200;0;;17;
83781;02/09/2018;0000;;31.4;;
83781;02/09/2018;1200;0;;16.3;
83781;03/09/2018;0000;;26;;
83781;03/09/2018;1200;0;;15.1;
83781;04/09/2018;0000;;17.2;;
83781;04/09/2018;1200;2;;12;
83781;05/09/2018;0000;;16;;
83781;05/09/2018;1200;24.2;;11.1;
83781;06/09/2018;0000;;22.1;;
83781;06/09/2018;1200;0;;9.8;
83781;07/09/2018;0000;;27.2;;
83781;07/09/2018;1200;0;;11.4;
83781;08/09/2018;0000;;26.4;;
83781;08/09/2018;1200;0;;12;
83781;09/09/2018;0000;;24.5;;
83781;09/09/2018;1200;0;;13;
83781;10/09/2018;0000;;25;;
83781;10/09/2018;1200;0;;13.9;
83781;11/09/2018;0000;;24;;
83781;11/09/2018;1200;0;;14.2;
83781;12/09/2018;0000;;23.7;;
83781;12/09/2018;1200;0;;14.9;
83781;13/09/2018;0000;;26.8;;
83781;13/09/2018;1200;0;;15.1;
83781;14/09/2018;0000;;19;;
83781;14/09/2018;1200;6.7;;16.1;
83781;15/09/2018;0000;;23.4;;
83781;15/09/2018;1200;10;;16;
83781;16/09/2018;0000;;23;;
83781;16/09/2018;1200;0;;15;
83781;17/09/2018;0000;;19.5;;
83781;17/09/2018;1200;1.5;;14.7;
83781;18/09/2018;0000;;23.9;;
83781;18/09/2018;1200;8.2;;14.9;
83781;19/09/2018;0000;;29.9;;
83781;19/09/2018;1200;0;;18.9;
83781;20/09/2018;0000;;25;;
83781;20/09/2018;1200;0;;18.1;
83781;21/09/2018;0000;;27.7;;
83781;21/09/2018;1200;7.1;;17.4;
83781;22/09/2018;0000;;28.8;;
83781;22/09/2018;1200;0;;15.9;
83781;23/09/2018;0000;;32.4;;
83781;23/09/2018;1200;0;;16.4;
83781;24/09/2018;0000;;33.5;;
83781;24/09/2018;1200;0;;16.5;
83781;25/09/2018;0000;;26.4;;
83781;25/09/2018;1200;0;;16.4;
83781;26/09/2018;0000;;32.2;;
83781;26/09/2018;1200;0;;18.3;
83781;27/09/2018;0000;;28.8;;
83781;27/09/2018;1200;2;;19.5;
83781;28/09/2018;0000;;22.2;;
83781;28/09/2018;1200;11.1;;18.8;
83781;29/09/2018;0000;;28.2;;
83781;29/09/2018;1200;0;;18.4;
83781;30/09/2018;0000;;28.9;;
83781;30/09/2018;1200;0;;19.2;
83781;01/10/2018;0000;;25.2;;
83781;01/10/2018;1200;35.5;;18.9;
83781;02/10/2018;0000;;30.9;;
83781;02/10/2018;1200;3.2;;17.8;
83781;03/10/2018;0000;;31.9;;
83781;03/10/2018;1200;0;;19.9;
83781;04/10/2018;0000;;23;;
83781;04/10/2018;1200;0.6;;18.2;
83781;05/10/2018;0000;;18.6;;
83781;05/10/2018;1200;0;;13.8;
83781;06/10/2018;0000;;17.8;;
83781;06/10/2018;1200;0;;13.8;
83781;07/10/2018;0000;;19.4;;
83781;07/10/2018;1200;0;;15.4;
83781;08/10/2018;0000;;21.7;;
83781;08/10/2018;1200;1.6;;16.2;
83781;09/10/2018;0000;;28.3;;
83781;09/10/2018;1200;15.2;;18.7;
83781;10/10/2018;0000;;28.6;;
83781;10/10/2018;1200;1.2;;19.8;
83781;11/10/2018;0000;;20.8;;
83781;11/10/2018;1200;0.2;;18.1;
83781;12/10/2018;0000;;27.3;;
83781;12/10/2018;1200;1;;18.2;
83781;13/10/2018;0000;;30.4;;
83781;13/10/2018;1200;0;;18.9;
83781;14/10/2018;0000;;20.6;;
83781;14/10/2018;1200;6.8;;17.1;
83781;15/10/2018;0000;;24.1;;
83781;15/10/2018;1200;12.6;;16.6;
83781;16/10/2018;0000;;24.9;;
83781;16/10/2018;1200;0.8;;17.2;
83781;17/10/2018;0000;;29.5;;
83781;17/10/2018;1200;0;;18;
83781;18/10/2018;0000;;29.9;;
83781;18/10/2018;1200;4.7;;18.9;
83781;19/10/2018;0000;;21.1;;
83781;19/10/2018;1200;4.9;;17.1;
83781;20/10/2018;0000;;21.9;;
83781;20/10/2018;1200;0.3;;14.4;
83781;21/10/2018;0000;;22;;
83781;21/10/2018;1200;0;;12.8;
83781;22/10/2018;0000;;28.3;;
83781;22/10/2018;1200;0;;15.2;
83781;23/10/2018;0000;;30.2;;
83781;23/10/2018;1200;0;;16;
83781;24/10/2018;0000;;19.5;;
83781;24/10/2018;1200;3;;17.2;
83781;25/10/2018;0000;;21.4;;
83781;25/10/2018;1200;17.6;;17.2;
83781;26/10/2018;0000;;25.4;;
83781;26/10/2018;1200;5.7;;17.5;
83781;27/10/2018;0000;;25.6;;
83781;27/10/2018;1200;0.8;;19.3;
83781;28/10/2018;0000;;19.5;;
83781;28/10/2018;1200;5.2;;14;
83781;29/10/2018;0000;;21;;
83781;29/10/2018;1200;0.1;;13.4;
83781;30/10/2018;0000;;28;;
83781;30/10/2018;1200;0;;15.6;
83781;31/10/2018;0000;;31.4;;
83781;31/10/2018;1200;0;;16.7;
83781;01/11/2018;0000;;27.9;;
83781;01/11/2018;1200;10.2;;18.1;
83781;02/11/2018;0000;;27.2;;
83781;02/11/2018;1200;0;;18.2;
83781;03/11/2018;0000;;31.4;;
83781;03/11/2018;1200;0;;19.1;
83781;04/11/2018;0000;;22.8;;
83781;04/11/2018;1200;5;;17.2;
83781;05/11/2018;0000;;21.2;;
83781;05/11/2018;1200;0.4;;15.1;
83781;06/11/2018;0000;;23.2;;
83781;06/11/2018;1200;0;;15.9;
83781;07/11/2018;0000;;23.2;;
83781;07/11/2018;1200;0;;16.2;
83781;08/11/2018;0000;;20.8;;
83781;08/11/2018;1200;4.4;;15.8;
83781;09/11/2018;0000;;24.4;;
83781;09/11/2018;1200;4;;16.2;
83781;10/11/2018;0000;;25.3;;
83781;10/11/2018;1200;0;;17.3;
83781;11/11/2018;0000;;28.6;;
83781;11/11/2018;1200;0;;19.2;
83781;12/11/2018;0000;;30;;
83781;12/11/2018;1200;0;;18.6;
83781;13/11/2018;0000;;32.2;;
83781;13/11/2018;1200;0;;19.4;
83781;14/11/2018;0000;;32.5;;
83781;14/11/2018;1200;0;;23.4;
83781;15/11/2018;0000;;29.7;;
83781;15/11/2018;1200;0;;20.8;
83781;16/11/2018;0000;;25.2;;
83781;16/11/2018;1200;0.1;;18.3;
83781;17/11/2018;0000;;29;;
83781;17/11/2018;1200;0;;16.5;
83781;18/11/2018;0000;;28.5;;
83781;18/11/2018;1200;0;;18.8;
83781;19/11/2018;0000;;23.4;;
83781;19/11/2018;1200;28.6;;14.2;
83781;20/11/2018;0000;;19.5;;
83781;20/11/2018;1200;14;;14.2;
83781;21/11/2018;0000;;20.4;;
83781;21/11/2018;1200;0;;15.1;
83781;22/11/2018;0000;;28.8;;
83781;22/11/2018;1200;0;;17.5;
83781;23/11/2018;0000;;29.5;;
83781;23/11/2018;1200;13.1;;18.6;
83781;24/11/2018;0000;;25.8;;
83781;24/11/2018;1200;9.2;;19.4;
83781;25/11/2018;0000;;24.5;;
83781;25/11/2018;1200;7.1;;18.8;
83781;26/11/2018;0000;;22.5;;
83781;26/11/2018;1200;3.6;;17.6;
83781;27/11/2018;0000;;25.2;;
83781;27/11/2018;1200;0;;15.5;
83781;28/11/2018;0000;;28.8;;
83781;28/11/2018;1200;0;;19.4;
83781;29/11/2018;0000;;29.8;;
83781;29/11/2018;1200;0;;19.2;
83781;30/11/2018;0000;;31.5;;
83781;30/11/2018;1200;2;;20;
83781;01/12/2018;0000;;26.6;;
83781;01/12/2018;1200;76.6;;18.9;
83781;02/12/2018;0000;;26.7;;
83781;02/12/2018;1200;30.6;;19;
83781;03/12/2018;0000;;22.7;;
83781;03/12/2018;1200;1;;16.5;
83781;04/12/2018;0000;;30;;
83781;04/12/2018;1200;0;;16.9;
83781;05/12/2018;0000;;29.8;;
83781;05/12/2018;1200;0;;20.2;
83781;06/12/2018;0000;;29.4;;
83781;06/12/2018;1200;4;;17.9;
83781;07/12/2018;0000;;24.5;;
83781;07/12/2018;1200;0;;17.2;
83781;08/12/2018;0000;;20;;
83781;08/12/2018;1200;1;;13.7;
83781;09/12/2018;0000;;26.8;;
83781;09/12/2018;1200;0;;13.3;
83781;10/12/2018;0000;;30;;
83781;10/12/2018;1200;0;;15.7;
83781;11/12/2018;0000;;31.5;;
83781;11/12/2018;1200;0;;19.2;
83781;12/12/2018;0000;;33.6;;
83781;12/12/2018;1200;0;;20.2;
83781;13/12/2018;0000;;32;;
83781;13/12/2018;1200;14;;20.5;
83781;14/12/2018;0000;;33.5;;
83781;14/12/2018;1200;12.2;;19.6;
83781;15/12/2018;0000;;33.6;;
83781;15/12/2018;1200;0;;22.4;
83781;16/12/2018;0000;;32.6;;
83781;16/12/2018;1200;0;;22.3;
83781;17/12/2018;0000;;34.1;;
83781;17/12/2018;1200;0.7;;22.3;
83781;18/12/2018;0000;;34.4;;
83781;18/12/2018;1200;7.4;;20.7;
83781;19/12/2018;0000;;31.2;;
83781;19/12/2018;1200;6.8;;21.6;
83781;20/12/2018;0000;;33.6;;
83781;20/12/2018;1200;8;;21.7;
83781;21/12/2018;0000;;32.2;;
83781;21/12/2018;1200;0;;22.3;
83781;22/12/2018;0000;;33;;
83781;22/12/2018;1200;0;;21.7;
83781;23/12/2018;0000;;30.2;;
83781;23/12/2018;1200;0.4;;21;
83781;24/12/2018;0000;;28.4;;
83781;24/12/2018;1200;18.2;;19.9;
83781;25/12/2018;0000;;24.2;;
83781;25/12/2018;1200;7;;19.3;
83781;26/12/2018;0000;;27.3;;
83781;26/12/2018;1200;0.6;;18;
83781;27/12/2018;0000;;28.7;;
83781;27/12/2018;1200;0;;19;
83781;28/12/2018;0000;;28.9;;
83781;28/12/2018;1200;0;;18.9;
83781;29/12/2018;0000;;30.4;;
83781;29/12/2018;1200;2.6;;18.8;
83781;30/12/2018;0000;;32.4;;
83781;30/12/2018;1200;0;;19.1;
83781;31/12/2018;0000;;31;;
83781;31/12/2018;1200;0;;19.1;
83781;01/01/2019;0000;;31.8;;
83781;01/01/2019;1200;0;;18.7;
83781;02/01/2019;0000;;32;;
83781;02/01/2019;1200;6.7;;21;
83781;03/01/2019;0000;;33.3;;
83781;03/01/2019;1200;0;;20.6;
83781;04/01/2019;0000;;29.4;;
83781;04/01/2019;1200;37.8;;20.7;
83781;05/01/2019;0000;;24.7;;
83781;05/01/2019;1200;25.6;;20.3;
83781;06/01/2019;0000;;29.6;;
83781;06/01/2019;1200;22.1;;20.1;
83781;07/01/2019;0000;;33.5;;
83781;07/01/2019;1200;15;;20.6;
83781;08/01/2019;0000;;33;;
83781;08/01/2019;1200;0;;21.8;
83781;09/01/2019;0000;;34.5;;
83781;09/01/2019;1200;0.8;;21.6;
83781;10/01/2019;0000;;32.5;;
83781;10/01/2019;1200;0;;22.5;
83781;11/01/2019;0000;;32.2;;
83781;11/01/2019;1200;0;;20.3;
83781;12/01/2019;0000;;30.8;;
83781;12/01/2019;1200;25.4;;19.8;
83781;13/01/2019;0000;;31.5;;
83781;13/01/2019;1200;0;;21;
83781;14/01/2019;0000;;32.5;;
83781;14/01/2019;1200;0;;21.6;
83781;15/01/2019;0000;;31.8;;
83781;15/01/2019;1200;0;;22.7;
83781;16/01/2019;0000;;31;;
83781;16/01/2019;1200;8.8;;20.2;
83781;17/01/2019;0000;;33.7;;
83781;17/01/2019;1200;3.2;;19.6;
83781;18/01/2019;0000;;32.8;;
83781;18/01/2019;1200;10.2;;19.5;
83781;19/01/2019;0000;;33.4;;
83781;19/01/2019;1200;0;;22;
83781;20/01/2019;0000;;32;;
83781;20/01/2019;1200;1;;22.1;
83781;21/01/2019;0000;;33.9;;
83781;21/01/2019;1200;0.6;;21.8;
83781;22/01/2019;0000;;31.5;;
83781;22/01/2019;1200;0;;21.4;
83781;23/01/2019;0000;;32.2;;
83781;23/01/2019;1200;22;;21.3;
83781;24/01/2019;0000;;30.5;;
83781;24/01/2019;1200;6;;18.6;
83781;25/01/2019;0000;;27.4;;
83781;25/01/2019;1200;44;;18;
83781;26/01/2019;0000;;28.7;;
83781;26/01/2019;1200;23.5;;16.5;
83781;27/01/2019;0000;;31;;
83781;27/01/2019;1200;0;;19;
83781;28/01/2019;0000;;34;;
83781;28/01/2019;1200;0;;21.3;
83781;29/01/2019;0000;;32.7;;
83781;29/01/2019;1200;0;;22.7;
83781;30/01/2019;0000;;35.1;;
83781;30/01/2019;1200;1.2;;18;
83781;31/01/2019;0000;;34.4;;
83781;31/01/2019;1200;52;;17.8;
83781;01/02/2019;0000;;35.5;;
83781;01/02/2019;1200;0;;21.7;
83781;02/02/2019;0000;;35.9;;
83781;02/02/2019;1200;0;;22.5;
83781;03/02/2019;0000;;31.4;;
83781;03/02/2019;1200;0;;22.8;
83781;04/02/2019;0000;;24;;
83781;04/02/2019;1200;57;;17.6;
83781;05/02/2019;0000;;25.3;;
83781;05/02/2019;1200;3.8;;17.1;
83781;06/02/2019;0000;;19.5;;
83781;06/02/2019;1200;9;;17;
83781;07/02/2019;0000;;27.7;;
83781;07/02/2019;1200;41.2;;17.1;
83781;08/02/2019;0000;;30.4;;
83781;08/02/2019;1200;0;;17.8;
83781;09/02/2019;0000;;32.3;;
83781;09/02/2019;1200;0;;18.3;
83781;10/02/2019;0000;;35.3;;
83781;10/02/2019;1200;0;;18.8;
83781;11/02/2019;0000;;32.8;;
83781;11/02/2019;1200;0;;21.8;
83781;12/02/2019;0000;;29.5;;
83781;12/02/2019;1200;0;;21.7;
83781;13/02/2019;0000;;22.2;;
83781;13/02/2019;1200;6.8;;18.8;
83781;14/02/2019;0000;;24.2;;
83781;14/02/2019;1200;0.4;;18.1;
83781;15/02/2019;0000;;23.4;;
83781;15/02/2019;1200;0;;17.9;
83781;16/02/2019;0000;;24.8;;
83781;16/02/2019;1200;39.2;;18.9;
83781;17/02/2019;0000;;25.4;;
83781;17/02/2019;1200;44.2;;19.4;
83781;18/02/2019;0000;;30.2;;
83781;18/02/2019;1200;2;;19.7;
83781;19/02/2019;0000;;31.2;;
83781;19/02/2019;1200;0;;20.9;
83781;20/02/2019;0000;;29.4;;
83781;20/02/2019;1200;0;;21.5;
83781;21/02/2019;0000;;28.6;;
83781;21/02/2019;1200;10.6;;20.2;
83781;22/02/2019;0000;;29.6;;
83781;22/02/2019;1200;13.2;;20.3;
83781;23/02/2019;0000;;31.6;;
83781;23/02/2019;1200;9.8;;19.6;
83781;24/02/2019;0000;;32.5;;
83781;24/02/2019;1200;0;;22.1;
83781;25/02/2019;0000;;31.6;;
83781;25/02/2019;1200;3.6;;19.3;
83781;26/02/2019;0000;;27.6;;
83781;26/02/2019;1200;47.8;;18.3;
83781;27/02/2019;0000;;27.8;;
83781;27/02/2019;1200;17;;18.2;
83781;28/02/2019;0000;;22.7;;
83781;28/02/2019;1200;17.6;;20.2;
83781;01/03/2019;0000;;23.4;;
83781;01/03/2019;1200;27.1;;19.3;
83781;02/03/2019;0000;;28;;
83781;02/03/2019;1200;2.4;;19.6;
83781;03/03/2019;0000;;29.5;;
83781;03/03/2019;1200;31;;19.1;
83781;04/03/2019;0000;;28.8;;
83781;04/03/2019;1200;5;;19.6;
83781;05/03/2019;0000;;31.2;;
83781;05/03/2019;1200;0;;20.1;
83781;06/03/2019;0000;;31.4;;
83781;06/03/2019;1200;4;;19.8;
83781;07/03/2019;0000;;29.2;;
83781;07/03/2019;1200;0.1;;20.3;
83781;08/03/2019;0000;;30;;
83781;08/03/2019;1200;19.4;;20;
83781;09/03/2019;0000;;33.5;;
83781;09/03/2019;1200;0;;18.5;
83781;10/03/2019;0000;;27.8;;
83781;10/03/2019;1200;42;;18.4;
83781;11/03/2019;0000;;24.4;;
83781;11/03/2019;1200;37.2;;18.7;
83781;12/03/2019;0000;;30.7;;
83781;12/03/2019;1200;0;;19.5;
83781;13/03/2019;0000;;29.5;;
83781;13/03/2019;1200;18.4;;20.7;
83781;14/03/2019;0000;;29.1;;
83781;14/03/2019;1200;0;;20.5;
83781;15/03/2019;0000;;29;;
83781;15/03/2019;1200;3.5;;20.3;
83781;16/03/2019;0000;;28.8;;
83781;16/03/2019;1200;1.5;;20.8;
83781;17/03/2019;0000;;28.1;;
83781;17/03/2019;1200;0.6;;21.1;
83781;18/03/2019;0000;;30.3;;
83781;18/03/2019;1200;20.4;;21.4;
83781;19/03/2019;0000;;31.1;;
83781;19/03/2019;1200;0;;22.1;
83781;20/03/2019;0000;;26.9;;
83781;20/03/2019;1200;16;;20.3;
83781;21/03/2019;0000;;21.9;;
83781;21/03/2019;1200;6;;17;
83781;22/03/2019;0000;;22.2;;
83781;22/03/2019;1200;4.2;;15.8;
83781;23/03/2019;0000;;29;;
83781;23/03/2019;1200;0;;16.4;
83781;24/03/2019;0000;;29.2;;
83781;24/03/2019;1200;0;;20.1;
83781;25/03/2019;0000;;31.4;;
83781;25/03/2019;1200;0;;18.6;
83781;26/03/2019;0000;;30.1;;
83781;26/03/2019;1200;0;;18.9;
83781;27/03/2019;0000;;29.2;;
83781;27/03/2019;1200;0;;18.6;
83781;28/03/2019;0000;;25.3;;
83781;28/03/2019;1200;0;;19.5;
83781;29/03/2019;0000;;25.8;;
83781;29/03/2019;1200;0.8;;17.5;
83781;30/03/2019;0000;;27.8;;
83781;30/03/2019;1200;0;;17.3;
83781;31/03/2019;0000;;28.3;;
83781;31/03/2019;1200;0;;17.5;
83781;01/04/2019;0000;;27.7;;
83781;01/04/2019;1200;0;;18.8;
83781;02/04/2019;0000;;29.1;;
83781;02/04/2019;1200;0;;17.5;
83781;03/04/2019;0000;;29.8;;
83781;03/04/2019;1200;0;;17.7;
83781;04/04/2019;0000;;32;;
83781;04/04/2019;1200;0;;18.3;
83781;05/04/2019;0000;;31.4;;
83781;05/04/2019;1200;0;;21.6;
83781;06/04/2019;0000;;30.2;;
83781;06/04/2019;1200;0;;23.3;
83781;07/04/2019;0000;;27.2;;
83781;07/04/2019;1200;2.4;;21.2;
83781;08/04/2019;0000;;24;;
83781;08/04/2019;1200;12;;20.6;
83781;09/04/2019;0000;;21.4;;
83781;09/04/2019;1200;55.8;;18.5;
83781;10/04/2019;0000;;22;;
83781;10/04/2019;1200;8;;16.7;
83781;11/04/2019;0000;;28;;
83781;11/04/2019;1200;0;;17.8;
83781;12/04/2019;0000;;29.2;;
83781;12/04/2019;1200;0;;19.1;
83781;13/04/2019;0000;;29.7;;
83781;13/04/2019;1200;0;;19.7;
83781;14/04/2019;0000;;22.2;;
83781;14/04/2019;1200;9.4;;18.4;
83781;15/04/2019;0000;;28;;
83781;15/04/2019;1200;8.4;;18.5;
83781;16/04/2019;0000;;28.7;;
83781;16/04/2019;1200;0;;19.7;
83781;17/04/2019;0000;;27.7;;
83781;17/04/2019;1200;8.8;;19.3;
83781;18/04/2019;0000;;26.9;;
83781;18/04/2019;1200;0;;16.9;
83781;19/04/2019;0000;;28.2;;
83781;19/04/2019;1200;0;;15.6;
83781;20/04/2019;0000;;28.3;;
83781;20/04/2019;1200;0;;16.4;
83781;21/04/2019;0000;;29.6;;
83781;21/04/2019;1200;0;;19.2;
83781;22/04/2019;0000;;29.4;;
83781;22/04/2019;1200;0;;20.4;
83781;23/04/2019;0000;;27.9;;
83781;23/04/2019;1200;0;;20.8;
83781;24/04/2019;0000;;29.2;;
83781;24/04/2019;1200;0;;20;
83781;25/04/2019;0000;;28.8;;
83781;25/04/2019;1200;0;;20.7;
83781;26/04/2019;0000;;27.8;;
83781;26/04/2019;1200;0.8;;20.6;
83781;27/04/2019;0000;;29.4;;
83781;27/04/2019;1200;27.8;;19.6;
83781;28/04/2019;0000;;29.2;;
83781;28/04/2019;1200;0;;21.5;
83781;29/04/2019;0000;;24.5;;
83781;29/04/2019;1200;14.7;;17.3;
83781;30/04/2019;0000;;27.1;;
83781;30/04/2019;1200;0;;18.1;
